shortProgScore,short prog score
sibling,sibling
signature,signature
significantProject,significant project
skinColor,skin color
specialTrial,special trial
speciality,speciality
sportDiscipline,sport discipline
sportsFunction,sports function
spouse,spouse
spouseName,spouse name
startCareer,start career
startReign,start reign
startWct,start xct
startWqs,start wqs
stateOfOrigin,state of origin
statusManager,status manager
student,student
tattoo,tattoo
teamManager,team manager
temple,temple
templeYear,temple year
tessitura,tessitura
third,third
titleDate,title date
tvShow,tvShow
usopenWins,usopen wins
usurper,usurper
victory,victory
victoryAsMgr,victory as manager
victoryPercentageAsMgr,victory percentage as manager
waistSize,waist size
war,wars
weddingParentsDate,Parents Wedding Date
world,world
worldTournament,world tournament
worldTournamentBronze,world tournament bronze
worldTournamentGold,world tournament gold
worldTournamentSilver,world tournament silver
achievement,achievement
activeYears,active years
activeYearsEndDateMgr,active years end date manager
activeYearsEndYearMgr,active years end year manager
activeYearsStartDateMgr,active years start date manager
activeYearsStartYearMgr,active years start year manager
activity,activity
affair,affair
agency,agency
allegiance,allegiance
almaMater,alma mater
announcedFrom,announcedFrom
approach,approach
arrestDate,arrest date
artisticFunction,artistic function
astrologicalSign,astrological sign
awardName,awardName
badGuy,bad guy
bestLap,best lap
bigPoolRecord,big pool record
birthDate,birth date
birthName,birth name
birthPlace,birth place
birthSign,birth sign
birthYear,birth year
bloodGroup,blood group
bloodType,blood type
board,board
bodyDiscovered,body discovered
britishWins,british wins
bustSize,bust size
bustWaistHipSize,bust-waist-hip Size
careerStation,career station
case,case
catch,catch
causeOfDeath,cause of death
child,child
circumcised,circumcised
citizenship,citizenship
clothSize,cloth size
clothingSize,clothing size
coalition,coalition
collaboration,collaboration
colleague,colleague
college,college
competitionTitle,competition title
complexion,complexion
contest,contest
continentalTournament,continental tournament
continentalTournamentBronze,continental tournament bronze
continentalTournamentGold,continental tournament gold
continentalTournamentSilver,continental tournament silver
convictionDate,conviction date
copilote,copilote
cousurper,cousurper
created,created
currentTeamManager,current team manager
danseCompetition,danse competition
danseScore,danse score
dateOfBurial,date of burial
deadInFightDate,dead in fight date
deadInFightPlace,dead in fight place
deathAge,death age
deathCause,death cause
deathDate,death date
deathPlace,death place
deathYear,death year
debutWork,debutWork
decoration,decoration
derivedWord,derived word
detractor,detractor
diploma,diploma
dubber,dubber
education,education
educationPlace,education place
electionDate,election date
employer,employer
endCareer,end career
endReign,end reign
escalafon,escalafon
ethnicity,ethnicity
expedition,expedition
externalOrnament,external ornament
eyeColor,eye color
eyeColour,eye colour
feat,feat
federation,federation
filmNumber,film number
foot,foot
freeDanseScore,free danse score
freeProgCompetition,free prog competition
freeProgScore,free prog score
freeScoreCompetition,free score competition
friend,friend
fullCompetition,full competition
fullScore,full score
grave,grave
gymApparatus,gym apparatus
hairColor,hair color
hairColour,hair colour
hand,hand
handedness,handedness
handisport,handisport
hasNaturalBust,has natural bust
hipSize,hip size
homage,homage
idNumber,id number
iihfHof,lihf hof
imposedDanseCompetition,imposed danse competition
imposedDanseScore,imposed danse score
individualisedPnd,individualised PND number
juniorYearsEndYear,junior years end year
juniorYearsStartYear,junior years start year
jutsu,jutsu
killedBy,killed by
lahHof,lah hof
leadership,leadership
leagueManager,league manager
linguisticsTradition,linguistics tradition
littlePoolRecord,little pool record
livingPlace,livingPlace
mainDomain,main domain
mastersWins,masters wins
matchPoint,match point
measurements,measurements
media,media
member,member
militaryService,military service
mood,mood
mount,mount
movie,movie
nationalTeamMatchPoint,national team match point
nationalTeamYear,national team year
nationalTournament,National tournament
nationalTournamentBronze,national tournament bronze
nationalTournamentGold,national tournament gold
nationalTournamentSilver,national tournament silver
nationality,nationality
networth,networth
nndbId,NNDB id
nonProfessionalCareer,non professional career
notableIdea,notableIdea
noteOnRestingPlace,note on resting place
numberOfRun,number of run
olympicGames,olympic games
olympicGamesBronze,olympic games bronze
olympicGamesGold,olympic games gold
olympicGamesSilver,olympic games silver
olympicGamesWins,olympic games wins
opponent,opponent
orientation,orientation
originalDanseCompetition,original danse competititon
originalDanseScore,original danse score
otherActivity,other activity
otherFunction,other function
otherMedia,other media
otherOccupation,other occupation
parent,parent
parliamentaryGroup,parliamentary group
particularSign,particular sign
partner,partner
patent,patent
penisLength,penis length
personFunction,person function
pgaWins,pga wins
philosophicalSchool,philosophicalSchool
piercing,piercing
placeOfBurial,place of burial
playerStatus,player status
podium,podium
polePosition,pole position
politicalFunction,political function
profession,profession
project,project
pseudonym,pseudonym
publication,publication
raceWins,race wins
radio,radio
reign,reign
reignName,reign name
relatedFunctions,related functions
relation,relation
relative,relative
residence,residence
restingDate,resting date
restingPlace,resting place
restingPlacePosition,resting place position
retirementDate,retirement date
salary,salary
scene,scene
school,school
seasonManager,season manager
second,second
seiyu,seiyu
sentence,sentence
sex,sex
sexualOrientation,sexual orientation
shoeNumber,shoe number
shoeSize,shoe size
shoot,shoot
shortProgCompetition,short prog competition
shortProgScore,short prog score
sibling,sibling
signature,signature
significantProject,significant project
skinColor,skin color
specialTrial,special trial
speciality,speciality
sportDiscipline,sport discipline
sportsFunction,sports function
spouse,spouse
spouseName,spouse name
startCareer,start career
startReign,start reign
startWct,start xct
startWqs,start wqs
stateOfOrigin,state of origin
statusManager,status manager
student,student
tattoo,tattoo
teamManager,team manager
temple,temple
templeYear,temple year
tessitura,tessitura
third,third
titleDate,title date
tvShow,tvShow
usopenWins,usopen wins
usurper,usurper
victory,victory
victoryAsMgr,victory as manager
victoryPercentageAsMgr,victory percentage as manager
waistSize,waist size
weddingParentsDate,Parents Wedding Date
world,world
worldTournament,world tournament
worldTournamentBronze,world tournament bronze
worldTournamentGold,world tournament gold
worldTournamentSilver,world tournament silver
achievement,achievement
activeYears,active years
activeYearsEndDateMgr,active years end date manager
activeYearsEndYearMgr,active years end year manager
activeYearsStartDateMgr,active years start date manager
activeYearsStartYearMgr,active years start year manager
activity,activity
affair,affair
agency,agency
allegiance,allegiance
almaMater,alma mater
announcedFrom,announcedFrom
approach,approach
arrestDate,arrest date
artisticFunction,artistic function
astrologicalSign,astrological sign
awardName,awardName
badGuy,bad guy
bestLap,best lap
bigPoolRecord,big pool record
birthDate,birth date
birthName,birth name
birthPlace,birth place
birthSign,birth sign
birthYear,birth year
bloodGroup,blood group
bloodType,blood type
board,board
bodyDiscovered,body discovered
britishWins,british wins
bustSize,bust size
bustWaistHipSize,bust-waist-hip Size
careerStation,career station
case,case
catch,catch
causeOfDeath,cause of death
child,child
circumcised,circumcised
citizenship,citizenship
clothSize,cloth size
clothingSize,clothing size
coalition,coalition
coemperor,coemperor
collaboration,collaboration
colleague,colleague
college,college
competitionTitle,competition title
complexion,complexion
contest,contest
continentalTournament,continental tournament
continentalTournamentBronze,continental tournament bronze
continentalTournamentGold,continental tournament gold
continentalTournamentSilver,continental tournament silver
convictionDate,conviction date
copilote,copilote
cousurper,cousurper
created,created
currentTeamManager,current team manager
danseCompetition,danse competition
danseScore,danse score
dateOfBurial,date of burial
deadInFightDate,dead in fight date
deadInFightPlace,dead in fight place
deathAge,death age
deathCause,death cause
deathDate,death date
deathPlace,death place
deathYear,death year
debutWork,debutWork
decoration,decoration
derivedWord,derived word
detractor,detractor
diploma,diploma
dubber,dubber
education,education
educationPlace,education place
electionDate,election date
employer,employer
endCareer,end career
endReign,end reign
escalafon,escalafon
ethnicity,ethnicity
expedition,expedition
externalOrnament,external ornament
eyeColor,eye color
eyeColour,eye colour
feat,feat
federation,federation
filmNumber,film number
foot,foot
freeDanseScore,free danse score
freeProgCompetition,free prog competition
freeProgScore,free prog score
freeScoreCompetition,free score competition
friend,friend
fullCompetition,full competition
fullScore,full score
grave,grave
gymApparatus,gym apparatus
hairColor,hair color
hairColour,hair colour
hand,hand
handedness,handedness
handisport,handisport
hasNaturalBust,has natural bust
heir,heir
hipSize,hip size
homage,homage
idNumber,id number
iihfHof,lihf hof
imposedDanseCompetition,imposed danse competition
imposedDanseScore,imposed danse score
individualisedPnd,individualised PND number
juniorYearsEndYear,junior years end year
juniorYearsStartYear,junior years start year
jutsu,jutsu
killedBy,killed by
lahHof,lah hof
leadership,leadership
leagueManager,league manager
linguisticsTradition,linguistics tradition
littlePoolRecord,little pool record
livingPlace,livingPlace
mainDomain,main domain
mastersWins,masters wins
matchPoint,match point
measurements,measurements
media,media
member,member
militaryService,military service
mood,mood
mount,mount
movie,movie
nationalTeamMatchPoint,national team match point
nationalTeamYear,national team year
nationalTournament,National tournament
nationalTournamentBronze,national tournament bronze
nationalTournamentGold,national tournament gold
nationalTournamentSilver,national tournament silver
nationality,nationality
networth,networth
nndbId,NNDB id
nonProfessionalCareer,non professional career
notableIdea,notableIdea
noteOnRestingPlace,note on resting place
numberOfRun,number of run
olympicGames,olympic games
olympicGamesBronze,olympic games bronze
olympicGamesGold,olympic games gold
olympicGamesSilver,olympic games silver
olympicGamesWins,olympic games wins
opponent,opponent
orientation,orientation
originalDanseCompetition,original danse competititon
originalDanseScore,original danse score
otherActivity,other activity
otherFunction,other function
otherMedia,other media
otherOccupation,other occupation
parent,parent
parliamentaryGroup,parliamentary group
particularSign,particular sign
partner,partner
patent,patent
penisLength,penis length
personFunction,person function
pgaWins,pga wins
philosophicalSchool,philosophicalSchool
piercing,piercing
placeOfBurial,place of burial
playerStatus,player status
podium,podium
polePosition,pole position
politicalFunction,political function
profession,profession
project,project
pseudonym,pseudonym
publication,publication
raceWins,race wins
radio,radio
regentOf,regent of
reign,reign
reignName,reign name
relatedFunctions,related functions
relation,relation
relative,relative
residence,residence
restingDate,resting date
restingPlace,resting place
restingPlacePosition,resting place position
retirementDate,retirement date
salary,salary
scene,scene
school,school
seasonManager,season manager
second,second
seiyu,seiyu
sentence,sentence
sex,sex
sexualOrientation,sexual orientation
shoeNumber,shoe number
shoeSize,shoe size
shoot,shoot
shortProgCompetition,short prog competition
shortProgScore,short prog score
sibling,sibling
signature,signature
significantProject,significant project
skinColor,skin color
specialTrial,special trial
speciality,speciality
sportDiscipline,sport discipline
sportsFunction,sports function
spouse,spouse
spouseName,spouse name
startCareer,start career
startReign,start reign
startWct,start xct
startWqs,start wqs
stateOfOrigin,state of origin
statusManager,status manager
student,student
tattoo,tattoo
teamManager,team manager
temple,temple
templeYear,temple year
tessitura,tessitura
third,third
titleDate,title date
tvShow,tvShow
usopenWins,usopen wins
usurper,usurper
victory,victory
victoryAsMgr,victory as manager
victoryPercentageAsMgr,victory percentage as manager
waistSize,waist size
weddingParentsDate,Parents Wedding Date
world,world
worldTournament,world tournament
worldTournamentBronze,world tournament bronze
worldTournamentGold,world tournament gold
worldTournamentSilver,world tournament silver
achievement,achievement
activeYears,active years
activeYearsEndDateMgr,active years end date manager
activeYearsEndYearMgr,active years end year manager
activeYearsStartDateMgr,active years start date manager
activeYearsStartYearMgr,active years start year manager
activity,activity
affair,affair
agency,agency
allegiance,allegiance
almaMater,alma mater
announcedFrom,announcedFrom
approach,approach
arrestDate,arrest date
artisticFunction,artistic function
astrologicalSign,astrological sign
awardName,awardName
badGuy,bad guy
bestLap,best lap
bigPoolRecord,big pool record
birthDate,birth date
birthName,birth name
birthPlace,birth place
birthSign,birth sign
birthYear,birth year
bloodGroup,blood group
bloodType,blood type
board,board
bodyDiscovered,body discovered
britishWins,british wins
bustSize,bust size
bustWaistHipSize,bust-waist-hip Size
careerStation,career station
case,case
catch,catch
causeOfDeath,cause of death
child,child
circumcised,circumcised
citizenship,citizenship
clothSize,cloth size
clothingSize,clothing size
coalition,coalition
collaboration,collaboration
colleague,colleague
college,college
competitionTitle,competition title
complexion,complexion
contest,contest
continentalTournament,continental tournament
continentalTournamentBronze,continental tournament bronze
continentalTournamentGold,continental tournament gold
continentalTournamentSilver,continental tournament silver
convictionDate,conviction date
copilote,copilote
cousurper,cousurper
created,created
currentTeamManager,current team manager
danseCompetition,danse competition
danseScore,danse score
dateOfBurial,date of burial
deadInFightDate,dead in fight date
deadInFightPlace,dead in fight place
deathAge,death age
deathCause,death cause
deathDate,death date
deathPlace,death place
deathYear,death year
debutWork,debutWork
decoration,decoration
derivedWord,derived word
detractor,detractor
diploma,diploma
dubber,dubber
education,education
educationPlace,education place
electionDate,election date
employer,employer
endCareer,end career
endReign,end reign
escalafon,escalafon
ethnicity,ethnicity
expedition,expedition
externalOrnament,external ornament
eyeColor,eye color
eyeColour,eye colour
feat,feat
federation,federation
filmNumber,film number
foot,foot
freeDanseScore,free danse score
freeProgCompetition,free prog competition
freeProgScore,free prog score
freeScoreCompetition,free score competition
friend,friend
fullCompetition,full competition
fullScore,full score
grave,grave
gymApparatus,gym apparatus
hairColor,hair color
hairColour,hair colour
hand,hand
handedness,handedness
handisport,handisport
hasNaturalBust,has natural bust
hipSize,hip size
homage,homage
idNumber,id number
iihfHof,lihf hof
imposedDanseCompetition,imposed danse competition
imposedDanseScore,imposed danse score
individualisedPnd,individualised PND number
juniorYearsEndYear,junior years end year
juniorYearsStartYear,junior years start year
jutsu,jutsu
killedBy,killed by
lahHof,lah hof
leadership,leadership
leagueManager,league manager
linguisticsTradition,linguistics tradition
littlePoolRecord,little pool record
livingPlace,livingPlace
mainDomain,main domain
mastersWins,masters wins
matchPoint,match point
measurements,measurements
media,media
member,member
militaryService,military service
mood,mood
mount,mount
movie,movie
nationalTeamMatchPoint,national team match point
nationalTeamYear,national team year
nationalTournament,National tournament
nationalTournamentBronze,national tournament bronze
nationalTournamentGold,national tournament gold
nationalTournamentSilver,national tournament silver
nationality,nationality
networth,networth
nndbId,NNDB id
nonProfessionalCareer,non professional career
notableIdea,notableIdea
noteOnRestingPlace,note on resting place
numberOfRun,number of run
olympicGames,olympic games
olympicGamesBronze,olympic games bronze
olympicGamesGold,olympic games gold
olympicGamesSilver,olympic games silver
olympicGamesWins,olympic games wins
opponent,opponent
orientation,orientation
originalDanseCompetition,original danse competititon
originalDanseScore,original danse score
otherActivity,other activity
otherFunction,other function
otherMedia,other media
otherOccupation,other occupation
parent,parent
parliamentaryGroup,parliamentary group
particularSign,particular sign
partner,partner
patent,patent
penisLength,penis length
personFunction,person function
pgaWins,pga wins
philosophicalSchool,philosophicalSchool
piercing,piercing
placeOfBurial,place of burial
playerStatus,player status
podium,podium
polePosition,pole position
politicalFunction,political function
profession,profession
project,project
pseudonym,pseudonym
publication,publication
raceWins,race wins
radio,radio
reign,reign
reignName,reign name
relatedFunctions,related functions
relation,relation
relative,relative
residence,residence
restingDate,resting date
restingPlace,resting place
restingPlacePosition,resting place position
retirementDate,retirement date
salary,salary
scene,scene
school,school
seasonManager,season manager
second,second
seiyu,seiyu
sentence,sentence
sex,sex
sexualOrientation,sexual orientation
shoeNumber,shoe number
shoeSize,shoe size
shoot,shoot
shortProgCompetition,short prog competition
shortProgScore,short prog score
sibling,sibling
signature,signature
significantProject,significant project
skinColor,skin color
specialTrial,special trial
speciality,speciality
sportDiscipline,sport discipline
sportsFunction,sports function
spouse,spouse
spouseName,spouse name
startCareer,start career
startReign,start reign
startWct,start xct
startWqs,start wqs
stateOfOrigin,state of origin
statusManager,status manager
student,student
tattoo,tattoo
teamManager,team manager
temple,temple
templeYear,temple year
tessitura,tessitura
third,third
titleDate,title date
tvShow,tvShow
usopenWins,usopen wins
usurper,usurper
victory,victory
victoryAsMgr,victory as manager
victoryPercentageAsMgr,victory percentage as manager
waistSize,waist size
weddingParentsDate,Parents Wedding Date
world,world
worldTournament,world tournament
worldTournamentBronze,world tournament bronze
worldTournamentGold,world tournament gold
worldTournamentSilver,world tournament silver
achievement,achievement
activeYears,active years
activeYearsEndDateMgr,active years end date manager
activeYearsEndYearMgr,active years end year manager
activeYearsStartDateMgr,active years start date manager
activeYearsStartYearMgr,active years start year manager
activity,activity
affair,affair
agency,agency
allegiance,allegiance
almaMater,alma mater
announcedFrom,announcedFrom
approach,approach
arrestDate,arrest date
artisticFunction,artistic function
astrologicalSign,astrological sign
awardName,awardName
badGuy,bad guy
bestLap,best lap
bigPoolRecord,big pool record
birthDate,birth date
birthName,birth name
birthPlace,birth place
birthSign,birth sign
birthYear,birth year
bloodGroup,blood group
bloodType,blood type
board,board
bodyDiscovered,body discovered
britishWins,british wins
bustSize,bust size
bustWaistHipSize,bust-waist-hip Size
careerStation,career station
case,case
catch,catch
causeOfDeath,cause of death
child,child
circumcised,circumcised
citizenship,citizenship
clothSize,cloth size
clothingSize,clothing size
coalition,coalition
collaboration,collaboration
colleague,colleague
college,college
competitionTitle,competition title
complexion,complexion
contest,contest
continentalTournament,continental tournament
continentalTournamentBronze,continental tournament bronze
continentalTournamentGold,continental tournament gold
continentalTournamentSilver,continental tournament silver
convictionDate,conviction date
copilote,copilote
cousurper,cousurper
created,created
currentTeamManager,current team manager
danseCompetition,danse competition
danseScore,danse score
dateOfBurial,date of burial
deadInFightDate,dead in fight date
deadInFightPlace,dead in fight place
deathAge,death age
deathCause,death cause
deathDate,death date
deathPlace,death place
deathYear,death year
debutWork,debutWork
decoration,decoration
derivedWord,derived word
detractor,detractor
diploma,diploma
dubber,dubber
education,education
educationPlace,education place
electionDate,election date
employer,employer
endCareer,end career
endReign,end reign
escalafon,escalafon
ethnicity,ethnicity
expedition,expedition
externalOrnament,external ornament
eyeColor,eye color
eyeColour,eye colour
feat,feat
federation,federation
filmNumber,film number
foot,foot
freeDanseScore,free danse score
freeProgCompetition,free prog competition
freeProgScore,free prog score
freeScoreCompetition,free score competition
friend,friend
fullCompetition,full competition
fullScore,full score
grave,grave
gymApparatus,gym apparatus
hairColor,hair color
hairColour,hair colour
hand,hand
handedness,handedness
handisport,handisport
hasNaturalBust,has natural bust
hipSize,hip size
homage,homage
idNumber,id number
iihfHof,lihf hof
imposedDanseCompetition,imposed danse competition
imposedDanseScore,imposed danse score
individualisedPnd,individualised PND number
juniorYearsEndYear,junior years end year
juniorYearsStartYear,junior years start year
jutsu,jutsu
killedBy,killed by
lahHof,lah hof
leadership,leadership
leagueManager,league manager
linguisticsTradition,linguistics tradition
littlePoolRecord,little pool record
livingPlace,livingPlace
mainDomain,main domain
mastersWins,masters wins
matchPoint,match point
measurements,measurements
media,media
member,member
militaryService,military service
mood,mood
mount,mount
movie,movie
nationalTeamMatchPoint,national team match point
nationalTeamYear,national team year
nationalTournament,National tournament
nationalTournamentBronze,national tournament bronze
nationalTournamentGold,national tournament gold
nationalTournamentSilver,national tournament silver
nationality,nationality
networth,networth
nndbId,NNDB id
nonProfessionalCareer,non professional career
notableIdea,notableIdea
noteOnRestingPlace,note on resting place
numberOfRun,number of run
olympicGames,olympic games
olympicGamesBronze,olympic games bronze
olympicGamesGold,olympic games gold
olympicGamesSilver,olympic games silver
olympicGamesWins,olympic games wins
opponent,opponent
orientation,orientation
originalDanseCompetition,original danse competititon
originalDanseScore,original danse score
otherActivity,other activity
otherFunction,other function
otherMedia,other media
otherOccupation,other occupation
parent,parent
parliamentaryGroup,parliamentary group
particularSign,particular sign
partner,partner
patent,patent
penisLength,penis length
personFunction,person function
pgaWins,pga wins
philosophicalSchool,philosophicalSchool
piercing,piercing
placeOfBurial,place of burial
playerStatus,player status
podium,podium
polePosition,pole position
politicalFunction,political function
profession,profession
project,project
pseudonym,pseudonym
publication,publication
raceWins,race wins
radio,radio
reign,reign
reignName,reign name
relatedFunctions,related functions
relation,relation
relative,relative
residence,residence
restingDate,resting date
restingPlace,resting place
restingPlacePosition,resting place position
retirementDate,retirement date
salary,salary
scene,scene
school,school
seasonManager,season manager
second,second
seiyu,seiyu
sentence,sentence
sex,sex
sexualOrientation,sexual orientation
shoeNumber,shoe number
shoeSize,shoe size
shoot,shoot
shortProgCompetition,short prog competition
shortProgScore,short prog score
sibling,sibling
signature,signature
significantProject,significant project
skinColor,skin color
specialTrial,special trial
speciality,speciality
sportDiscipline,sport discipline
sportsFunction,sports function
spouse,spouse
spouseName,spouse name
startCareer,start career
startReign,start reign
startWct,start xct
startWqs,start wqs
stateOfOrigin,state of origin
statusManager,status manager
student,student
tattoo,tattoo
teamManager,team manager
temple,temple
templeYear,temple year
tessitura,tessitura
third,third
titleDate,title date
tvShow,tvShow
usopenWins,usopen wins
usurper,usurper
victory,victory
victoryAsMgr,victory as manager
victoryPercentageAsMgr,victory percentage as manager
waistSize,waist size
weddingParentsDate,Parents Wedding Date
world,world
worldTournament,world tournament
worldTournamentBronze,world tournament bronze
worldTournamentGold,world tournament gold
worldTournamentSilver,world tournament silver
achievement,achievement
activeYears,active years
activeYearsEndDateMgr,active years end date manager
activeYearsEndYearMgr,active years end year manager
activeYearsStartDateMgr,active years start date manager
activeYearsStartYearMgr,active years start year manager
activity,activity
affair,affair
agency,agency
allegiance,allegiance
almaMater,alma mater
announcedFrom,announcedFrom
approach,approach
arrestDate,arrest date
artisticFunction,artistic function
astrologicalSign,astrological sign
awardName,awardName
badGuy,bad guy
bestLap,best lap
bigPoolRecord,big pool record
birthDate,birth date
birthName,birth name
birthPlace,birth place
birthSign,birth sign
birthYear,birth year
bloodGroup,blood group
bloodType,blood type
board,board
bodyDiscovered,body discovered
britishWins,british wins
bustSize,bust size
bustWaistHipSize,bust-waist-hip Size
careerStation,career station
case,case
catch,catch
causeOfDeath,cause of death
child,child
circumcised,circumcised
citizenship,citizenship
clothSize,cloth size
clothingSize,clothing size
coalition,coalition
collaboration,collaboration
colleague,colleague
college,college
competitionTitle,competition title
complexion,complexion
contest,contest
continentalTournament,continental tournament
continentalTournamentBronze,continental tournament bronze
continentalTournamentGold,continental tournament gold
continentalTournamentSilver,continental tournament silver
convictionDate,conviction date
copilote,copilote
cousurper,cousurper
created,created
currentTeamManager,current team manager
danseCompetition,danse competition
danseScore,danse score
dateOfBurial,date of burial
deadInFightDate,dead in fight date
deadInFightPlace,dead in fight place
deathAge,death age
deathCause,death cause
deathDate,death date
deathPlace,death place
deathYear,death year
debutWork,debutWork
decoration,decoration
derivedWord,derived word
detractor,detractor
diploma,diploma
dubber,dubber
education,education
educationPlace,education place
electionDate,election date
employer,employer
endCareer,end career
endReign,end reign
escalafon,escalafon
ethnicity,ethnicity
expedition,expedition
externalOrnament,external ornament
eyeColor,eye color
eyeColour,eye colour
feat,feat
federation,federation
filmNumber,film number
foot,foot
freeDanseScore,free danse score
freeProgCompetition,free prog competition
freeProgScore,free prog score
freeScoreCompetition,free score competition
friend,friend
fullCompetition,full competition
fullScore,full score
grave,grave
gymApparatus,gym apparatus
hairColor,hair color
hairColour,hair colour
hand,hand
handedness,handedness
handisport,handisport
hasNaturalBust,has natural bust
hipSize,hip size
homage,homage
idNumber,id number
iihfHof,lihf hof
imposedDanseCompetition,imposed danse competition
imposedDanseScore,imposed danse score
individualisedPnd,individualised PND number
juniorYearsEndYear,junior years end year
juniorYearsStartYear,junior years start year
jutsu,jutsu
killedBy,killed by
lahHof,lah hof
leadership,leadership
leagueManager,league manager
linguisticsTradition,linguistics tradition
littlePoolRecord,little pool record
livingPlace,livingPlace
mainDomain,main domain
mastersWins,masters wins
matchPoint,match point
measurements,measurements
media,media
member,member
militaryService,military service
mood,mood
mount,mount
movie,movie
nationalTeamMatchPoint,national team match point
nationalTeamYear,national team year
nationalTournament,National tournament
nationalTournamentBronze,national tournament bronze
nationalTournamentGold,national tournament gold
nationalTournamentSilver,national tournament silver
nationality,nationality
networth,networth
nndbId,NNDB id
nonProfessionalCareer,non professional career
notableIdea,notableIdea
noteOnRestingPlace,note on resting place
numberOfRun,number of run
olympicGames,olympic games
olympicGamesBronze,olympic games bronze
olympicGamesGold,olympic games gold
olympicGamesSilver,olympic games silver
olympicGamesWins,olympic games wins
opponent,opponent
orientation,orientation
originalDanseCompetition,original danse competititon
originalDanseScore,original danse score
otherActivity,other activity
otherFunction,other function
otherMedia,other media
otherOccupation,other occupation
otherParty,other party
parent,parent
parliamentaryGroup,parliamentary group
particularSign,particular sign
partner,partner
patent,patent
penisLength,penis length
personFunction,person function
pgaWins,pga wins
philosophicalSchool,philosophicalSchool
piercing,piercing
placeOfBurial,place of burial
playerStatus,player status
podium,podium
polePosition,pole position
politicalFunction,political function
profession,profession
project,project
pseudonym,pseudonym
publication,publication
raceWins,race wins
radio,radio
reign,reign
reignName,reign name
relatedFunctions,related functions
relation,relation
relative,relative
residence,residence
restingDate,resting date
restingPlace,resting place
restingPlacePosition,resting place position
retirementDate,retirement date
salary,salary
scene,scene
school,school
seasonManager,season manager
second,second
seiyu,seiyu
sentence,sentence
sex,sex
sexualOrientation,sexual orientation
shoeNumber,shoe number
shoeSize,shoe size
shoot,shoot
shortProgCompetition,short prog competition
shortProgScore,short prog score
sibling,sibling
signature,signature
significantProject,significant project
skinColor,skin color
specialTrial,special trial
speciality,speciality
sportDiscipline,sport discipline
sportsFunction,sports function
spouse,spouse
spouseName,spouse name
startCareer,start career
startReign,start reign
startWct,start xct
startWqs,start wqs
stateOfOrigin,state of origin
statusManager,status manager
student,student
tattoo,tattoo
teamManager,team manager
temple,temple
templeYear,temple year
tessitura,tessitura
third,third
titleDate,title date
tvShow,tvShow
usopenWins,usopen wins
usurper,usurper
victory,victory
victoryAsMgr,victory as manager
victoryPercentageAsMgr,victory percentage as manager
waistSize,waist size
weddingParentsDate,Parents Wedding Date
world,world
worldTournament,world tournament
worldTournamentBronze,world tournament bronze
worldTournamentGold,world tournament gold
worldTournamentSilver,world tournament silver
achievement,achievement
activeYears,active years
activeYearsEndDateMgr,active years end date manager
activeYearsEndYearMgr,active years end year manager
activeYearsStartDateMgr,active years start date manager
activeYearsStartYearMgr,active years start year manager
activity,activity
affair,affair
agency,agency
allegiance,allegiance
almaMater,alma mater
announcedFrom,announcedFrom
approach,approach
arrestDate,arrest date
artisticFunction,artistic function
astrologicalSign,astrological sign
awardName,awardName
badGuy,bad guy
bestLap,best lap
bigPoolRecord,big pool record
birthDate,birth date
birthName,birth name
birthPlace,birth place
birthSign,birth sign
birthYear,birth year
bloodGroup,blood group
bloodType,blood type
board,board
bodyDiscovered,body discovered
britishWins,british wins
bustSize,bust size
bustWaistHipSize,bust-waist-hip Size
careerStation,career station
case,case
catch,catch
causeOfDeath,cause of death
child,child
circumcised,circumcised
citizenship,citizenship
clothSize,cloth size
clothingSize,clothing size
coalition,coalition
collaboration,collaboration
colleague,colleague
college,college
competitionTitle,competition title
complexion,complexion
contest,contest
continentalTournament,continental tournament
continentalTournamentBronze,continental tournament bronze
continentalTournamentGold,continental tournament gold
continentalTournamentSilver,continental tournament silver
convictionDate,conviction date
copilote,copilote
cousurper,cousurper
created,created
currentTeamManager,current team manager
danseCompetition,danse competition
danseScore,danse score
dateOfBurial,date of burial
deadInFightDate,dead in fight date
deadInFightPlace,dead in fight place
deathAge,death age
deathCause,death cause
deathDate,death date
deathPlace,death place
deathYear,death year
debutWork,debutWork
decoration,decoration
derivedWord,derived word
detractor,detractor
diploma,diploma
dubber,dubber
education,education
educationPlace,education place
electionDate,election date
employer,employer
endCareer,end career
endReign,end reign
escalafon,escalafon
ethnicity,ethnicity
expedition,expedition
externalOrnament,external ornament
eyeColor,eye color
eyeColour,eye colour
feat,feat
federation,federation
filmNumber,film number
foot,foot
freeDanseScore,free danse score
freeProgCompetition,free prog competition
freeProgScore,free prog score
freeScoreCompetition,free score competition
friend,friend
fullCompetition,full competition
fullScore,full score
grave,grave
gymApparatus,gym apparatus
hairColor,hair color
hairColour,hair colour
hand,hand
handedness,handedness
handisport,handisport
hasNaturalBust,has natural bust
hipSize,hip size
homage,homage
idNumber,id number
iihfHof,lihf hof
imposedDanseCompetition,imposed danse competition
imposedDanseScore,imposed danse score
individualisedPnd,individualised PND number
juniorYearsEndYear,junior years end year
juniorYearsStartYear,junior years start year
jutsu,jutsu
killedBy,killed by
lahHof,lah hof
leadership,leadership
leagueManager,league manager
linguisticsTradition,linguistics tradition
littlePoolRecord,little pool record
livingPlace,livingPlace
mainDomain,main domain
mastersWins,masters wins
matchPoint,match point
measurements,measurements
media,media
